ev_index,ev_charge,mode,trsz_x,trsz_y,angspr_x,angspr_y,waist,emitt_x,emitt_y,align_x,align_y,cam4_res_x,cam4_res_y,trsz_x_std,trsz_y_std,angspr_x_std,angspr_y_std,waist_std,emitt_x_std,emitt_y_std,align_x_std,align_y_std,cam4_res_x_std,cam4_res_y_std
637,9.918600082397461,SP,0.09160363718222478,0.11547473002129072,4.61337539428534,4.376779474744168,2.9497907322604053,1.8001777321841343,2.152939698043532,"[177.22004900456642, 164.4321035714732, 143.38292284298075, 254.37324367711872]","[50.096392427778106, 36.13107745542884, 51.24003157160584, 140.3707346820463]",3.9115269224984544,2.933915300238503,0.0011629915796672417,0.000880328704131483,0.052993852124143634,0.05589954934164405,0.026623139597476787,0.023822696423755157,0.02477035196597161,"[0.8833636809477992, 0.5122588840801474, 5.106463582227722, 4.2518037897702206]","[0.8838192715082205, 0.520547809816851, 4.90301812644068, 3.8510478575719924]",0.18910990726630175,0.25455566703148674
638,8.570799827575684,SP,0.08914699181677893,0.11314876052175668,4.318734531589487,4.044773879215368,2.939978415438501,1.6399657303632937,1.9495112022056902,"[70.35763078284559, 72.53939591827627, 176.20377128551053, 167.13863020904273]","[32.18147488453191, 22.402645451801945, 147.70045427081968, 110.819080492571]",4.0984236438149955,3.438967651214653,0.0010780870309184552,0.0008169434706718794,0.0646319666732849,0.06749227281566623,0.027981545650875017,0.02290152380730172,0.02770011840368732,"[0.9095154469807708, 0.47570367954474113, 5.294679954837311, 4.458633985484169]","[0.9197300303918882, 0.4974743810608224, 4.712218007651074, 3.927761614222506]",0.2044545938913175,0.24204540970146077
639,9.984999656677246,SP,0.08908105500784068,0.11674442927299988,4.797834262086074,4.392736778083461,3.0122826910450446,1.8203820324609086,2.1845089183816166,"[205.84303282193983, 191.39510990841225, 132.08423911150484, 261.8415125426272]","[33.31144572669032, 27.357550613563667, 166.72572938661878, 123.85660585482248]",3.67859505058134,3.233580617597617,0.0022211006570837235,0.0010517507816989757,0.06193423759335255,0.05628407561860457,0.02748145537125021,0.03775386938831076,0.02398569754480092,"[0.9711514001359717, 1.0395191853259935, 5.343954276298781, 4.4311273907941295]","[0.9450418518813486, 0.5510984400316106, 4.893533012989955, 4.085388542820826]",0.23353788554138183,0.23140084049313303
640,9.362099647521973,SP,0.08998782294294336,0.11858299769138067,4.07520796835057,3.7342045844662173,3.0546538085293107,1.5621667155105008,1.8863175855832648,"[118.13998299384748, 121.19752299565037, 196.098424960206, 154.7688118102424]","[28.360436221908934, 22.487147447061016, 143.266368078392, 126.38664498477743]",5.288425668895572,4.923764115176762,0.0010549723739829615,0.0008362962409432182,0.032472641019706296,0.03938923009834412,0.025037653496388156,0.01769108537249295,0.01793572512729014,"[0.8494740058872283, 0.6468983704029844, 4.2755352044945845, 4.23760858524248]","[0.8753898716490038, 0.5675081561604503, 4.133202188048503, 3.898747981236662]",0.08757904812409999,0.09838230073041825
641,9.714200019836426,SP,0.09363186550132872,0.11434976813992735,4.216530038461465,4.137185532159653,3.0443935399049153,1.6817568050185374,2.015225218100266,"[209.40245418522633, 195.9316403115705, 199.32219775781465, 193.68596932536622]","[49.80259284975525, 36.21514202892508, 69.99060946981183, 150.10521979620142]",5.072034899021016,3.862111007564942,0.0011484631241989911,0.0010401094869396058,0.039789475342348474,0.04945707217957769,0.02677967158235225,0.018659972680357007,0.020621154862990893,"[0.9160482635118229, 0.5533177550147529, 4.422178680752065, 4.152692082148635]","[0.9254327747122909, 0.5764824376395259, 4.620651100590939, 3.7668597706447677]",0.10536022682380584,0.1607249474603073
642,8.791099548339844,SP,0.08615256663757989,0.10881037019094907,4.7059093095336495,4.475107876840718,2.986522374346895,1.7269830323163182,2.074243355788421,"[42.78210147748063, 41.02371624498133, 92.9466457294086, 227.48059735264553]","[32.931057560863195, 33.98827445650093, 99.13252695834463, 144.32034484505698]",3.367551771965141,2.130951176307051,0.0013243417077057843,0.001039154184625265,0.0550728550655084,0.05689491113440433,0.026990337752060705,0.02561476771778513,0.02485124028656316,"[0.9628618120402644, 0.5237842816325556, 6.355879297886942, 4.543125329019462]","[0.9665194851161734, 0.5349784903259435, 5.751144056383056, 4.121115060671523]",0.2356128751263979,0.4029489906850168
643,8.259900093078613,SP,0.08308471361674527,0.10666142505598651,4.409409602148643,4.17978241944911,2.948217627591989,1.5604073005156491,1.8989689688134892,"[89.76133374466289, 86.75576350617082, 143.09049323713128, 143.24059554093185]","[46.10748528557497, 31.979096534332133, 87.15949613417362, 133.8954880169485]",3.671786232754051,2.8551971054517935,0.0014307892983718871,0.001045050534006621,0.07925352547967374,0.08607440066035445,0.02857048582050068,0.02624222342471682,0.031556906258113665,"[0.9426653445181218, 0.5028709389259055, 5.993320459906298, 3.9849394952927555]","[0.9535951931439791, 0.5300978389762931, 5.856014399568468, 3.5718179048721583]",0.27948922496698686,0.3855223601566628
644,9.45259952545166,SP,0.08907912440183009,0.1152264384139505,4.965426314089492,4.681394412161906,2.913896554212867,1.884186856445886,2.297856716355258,"[101.9101029995958, 103.60752597071176, 165.13069997314565, 127.80395599233196]","[49.33656392535359, 33.8417348803632, 41.080633171375446, 145.3006629579864]",2.6188489249434252,1.6675533011528605,0.0011773365976577108,0.0009498253015394235,0.05872382225117194,0.05840453404509715,0.02778690441922813,0.0286499963072407,0.029009438618505023,"[0.923013670504177, 0.51082936228972, 6.27301273091059, 4.062596589288336]","[0.97600199127471, 0.6796980145783516, 6.636096004027984, 3.7453626824880875]",0.3431152787846859,0.5285588476419792
348,9.549699783325195,SP,0.09187574030765398,0.11839145625999621,4.608779786261359,4.188050380600278,2.970604032259156,1.8037528844907094,2.112168655523257,"[87.88038160294441, 90.7105943236474, 162.3880413258561, 178.633306087403]","[80.78808205187363, 43.10398501295467, 120.8303291194911, 57.941499091637695]",4.235785223444862,3.776177396855302,0.0012007681032778674,0.000851336000498146,0.0444397429447394,0.04410816610579253,0.025554310109905727,0.023837264059794045,0.021286250268433567,"[0.8711822960231098, 0.6473761417658975, 5.038154156043902, 4.822241382361753]","[0.8815111696256841, 0.570215109930336, 4.788156140826742, 4.338663379946866]",0.15858200121293983,0.15958221482885077
645,8.94219970703125,SP,0.09270326009479733,0.11417687384610607,4.164986566222156,3.936008150998794,2.9767146984536432,1.6447304879152174,1.9143502212666883,"[87.40354784603423, 78.37551630077783, 124.79342820547436, 193.20179455522342]","[47.949298041343695, 33.61940768765264, 50.47722206231964, 131.77129617109904]",4.596790698963595,3.896335422770017,0.0010902822147156473,0.0008989016041010332,0.04218911055081855,0.049960339298229,0.026618213496424764,0.018961168522052915,0.02099468907438416,"[0.8524983939588925, 0.5105717074231352, 4.509760582161016, 3.78696205904209]","[0.9166286114005199, 0.529707569194152, 4.417534607072334, 3.448090270041957]",0.11798518818468749,0.15216485347727662
646,9.751199722290039,SP,0.094207258826847,0.11966752540235444,4.877802891861768,4.556633297032721,2.9364105116168377,1.957548309891669,2.3228563814741543,"[92.19896704964486, 92.1587043024595, 164.59351762373677, 110.70800730617295]","[33.01254499853029, 22.00357896260901, 131.40525241669565, 137.48304083744648]",3.145443149839857,2.4333177056700555,0.0009754508399998054,0.0007723231766764958,0.038929684275446685,0.04080311066214581,0.024727398329387595,0.023539460743205193,0.02163335586497965,"[0.8746992620564709, 0.5088912196727008, 5.447201457360193, 4.255121732312601]","[0.9303075532842643, 0.538349903377756, 5.598951419833607, 3.937236911395847]",0.19910722204344805,0.25195181808957257
647,8.578100204467773,SP,0.08584499020263595,0.10834385935187987,4.334896053880787,4.158433782524138,2.9320801994842056,1.58513723846467,1.9191650209108402,"[118.69024563828721, 112.52515078786634, 171.9035585922139, 154.36382538958065]","[29.211481314626493, 22.257060305561403, 151.54319252567527, 123.01173912260231]",3.946111127521381,2.944572419951153,0.0011971428878473956,0.001005540505480409,0.05686689498864239,0.06371874099995334,0.027708621420585448,0.0223749328110909,0.025482549563521827,"[0.8879033484459343, 0.5021340856938238, 5.314021951246659, 3.9352624855693588]","[0.9206675749960074, 0.5255161411139451, 5.429227010963443, 3.626971963659111]",0.1875154532684539,0.2753199689558182
648,10.154500007629395,SP,0.09172220847945176,0.11498054675605407,4.247063547790683,4.059245479079274,3.098250156188073,1.6593810234219728,1.9881723805214446,"[62.041100212107516, 61.915521524027554, 104.28353884444734, 228.01546589119903]","[31.101637173501295, 22.159118181659494, 103.00311759467739, 123.5356129949563]",5.415951656239051,4.6799747375102445,0.0011787840666407333,0.0009912573159802191,0.03983723730852031,0.048298706307237156,0.02714965900527693,0.01892325520729737,0.019845208894749784,"[0.8543823180589551, 0.5456361305830012, 4.643606104318854, 4.353147181211077]","[0.9171673588219772, 0.5657516059515799, 4.27074744734042, 4.016724410305273]",0.10122149475487643,0.1301996953263693
649,8.905599594116211,SP,0.0793632973744023,0.10560856735205354,4.779478073750919,4.4832763090211465,2.9459669260542185,1.615676978685213,2.016905395902759,"[212.90634878720974, 195.2546963957735, 161.8743474256604, 208.01492357767677]","[48.305864350970324, 34.46503612790159, 65.41652664042108, 151.01606657771902]",2.3149615748067847,0.9180250779414834,0.0017241569831968064,0.0010141920477545938,0.0561739670419161,0.04462655153453711,0.027406578797394415,0.030499462189307214,0.02072048597084647,"[0.9499360553790664, 0.6327440781061315, 6.623362469147116, 3.9194679725948074]","[0.9999411940964525, 0.5303978321425767, 5.9621932921864005, 3.531335178178233]",0.3447054892102895,0.5232688132884868
650,9.160599708557129,SP,0.0909305928151065,0.11644038390246494,4.477406591344517,4.1390199752678045,2.9721649358722178,1.7342934437643363,2.0530341843659143,"[104.25005252414859, 103.66874541889405, 185.1588304818705, 138.65564328391795]","[47.34172519674317, 32.40712660117705, 60.715438135891304, 125.04185420988455]",4.036861731749929,3.621412760531808,0.0011939672124799574,0.0008383647615979078,0.045838585677028656,0.045389640963292205,0.026139980218883255,0.022531249511074856,0.02103901050649247,"[0.8987243896896698, 0.5385710271311359, 5.300965739026283, 4.479552322755898]","[0.9014818548112616, 0.5434946122166836, 4.7872155727433885, 4.111475096574353]",0.1603679217820882,0.1656044895242062
651,9.703800201416016,SP,0.08859976352520135,0.11187399091600579,4.4876200639704615,4.245694048128018,3.013727424115313,1.6936849140192727,2.0233570544659365,"[110.661980963913, 106.85476770448003, 151.1592722829563, 161.52703335888273]","[47.11976489409436, 21.77985941080535, 115.36992407512304, 119.02739445839251]",4.124829951849293,3.4847426946374194,0.001260313052664979,0.0008302109225936284,0.047648984264323145,0.04870135164751108,0.02660554718001899,0.023796610482247262,0.02199435302508857,"[0.8899810334850794, 0.5300270103806558, 5.131586366196755, 3.9416715852567514]","[0.9054915587043909, 0.4999619851054209, 5.071812873355661, 3.683845091431529]",0.15755756376563376,0.1838610250532519
652,9.605400085449219,SP,0.08790066436669387,0.11409048575657801,4.9293811164649695,4.6662193002013295,2.9775594956638627,1.8457023563979686,2.2678095516434755,"[116.38687426996542, 112.70826171151803, 130.0672705549229, 156.94247033989993]","[46.04955452884626, 20.43851286240092, 53.90696435410291, 130.34487168006683]",2.809544175893074,1.7156947062167647,0.0014567792566758766,0.0009581851016308945,0.057436425780276586,0.057330352018791414,0.02722057933557276,0.02983743486883286,0.026878971839150546,"[0.9610065080888686, 0.6127084978684026, 5.876256436532705, 4.072248541097449]","[0.9820804307773301, 0.5796066375326412, 5.632093115504341, 3.7409838787385583]",0.3048764809970668,0.5131009787687058
653,9.510700225830078,SP,0.0851265919501196,0.11225355845201522,4.603035854347099,4.205533710499193,2.99578750721703,1.669161652687112,2.0109866948206223,"[79.5562525099667, 77.7152004440065, 156.63589877387017, 193.4095716957906]","[47.672155048234195, 33.05351213131177, 81.07944270273626, 144.72327530532232]",3.565825716427519,3.1922531715222666,0.00118643739338299,0.0009410906260469934,0.048579071016288965,0.05449379310571469,0.026781468149274363,0.024184793387712043,0.023692299755321115,"[0.8861764921781223, 0.47855196389244575, 5.215926235842975, 4.827180389888291]","[0.8863321066124326, 0.534725042943095, 4.906444504352866, 4.417298970784699]",0.19776718880266697,0.22415050712186554
654,8.429100036621094,SP,0.08670292899732811,0.11346486826319854,5.170495384745688,4.5980448903711375,2.967113301452578,1.909611200024222,2.222441183159831,"[131.0698987547975, 125.43534036098913, 164.5760809469209, 134.988867626653]","[30.43497855030155, 20.097939567160722, 115.63434886951518, 136.7830874027067]",1.9584251364780263,1.2337756984302157,0.00142934820401002,0.0009909604402612085,0.056992719966963146,0.04723539304602298,0.02637691711422724,0.03035912880970104,0.024138000943405253,"[1.0685751759763134, 0.5246588320803368, 6.373773107908759, 4.549253366723604]","[1.0201701068570208, 0.5489478750401374, 6.135167219680293, 4.007571562379664]",0.4773269414885472,0.5296589147937875
349,9.784199714660645,SP,0.094280774273873,0.11908072407042303,4.269132084322219,3.9327804768224173,3.0348386764932678,1.7145599022456737,1.9949765319074149,"[82.28778161535611, 79.03057300042376, 136.5913827821159, 192.53564706883157]","[77.95254452379672, 55.37895762683137, 125.84888117849957, 70.4702386541104]",4.924899163745521,4.591454282267548,0.0009556352511646799,0.0007662504065575037,0.039194026285575015,0.03611535253917304,0.02194685667342908,0.016846766361176404,0.01619022362305782,"[0.859630936147227, 0.5431868261864095, 4.603751516221274, 4.17403980322915]","[0.8840762875600239, 0.5489222708817799, 4.256627835323072, 3.836242603632289]",0.10984141376610973,0.10163316338633009
655,8.685700416564941,SP,0.08563783098516527,0.10813676767690865,4.122163725531994,3.901003843317254,2.9978400376502217,1.503743421731309,1.7969645534092493,"[138.50999076857315, 130.59714411402265, 198.57968062617184, 150.6674182769293]","[28.88687188774718, 21.46835377295625, 98.89316588007813, 139.79557017870468]",4.724635352682359,3.89742030269237,0.0010811556174817028,0.0008245410810641087,0.04444232370856431,0.04756253260644623,0.026441726041622995,0.018568124097386875,0.01928600123723501,"[0.8773809572257075, 0.5646523790964346, 4.6670119685086995, 4.156095450179704]","[0.8795377815467698, 0.5201520095513501, 4.307121720355601, 3.8469355737543203]",0.12222763520131738,0.14908478060922142
656,9.333100318908691,SP,0.09742073668918334,0.1210350916140027,4.3782221895615505,4.134818845450035,2.9614450248475217,1.8169367552004445,2.1318804557527815,"[71.73380833507784, 66.20480440739863, 113.90717900352641, 228.70732721881205]","[32.08780691980776, 22.61153324502678, 113.93051227815187, 104.28030486614921]",4.570918526673725,4.413360756738685,0.001041093985581849,0.0009190482686061045,0.04125086790302674,0.039832793554445495,0.025586263940531,0.019528493223913722,0.019470564452549355,"[0.8862384270670588, 0.5948118279593646, 4.8132354854364365, 5.337337839960719]","[0.9181181918164268, 0.6101800499741008, 4.515190396440779, 5.2591507548508964]",0.13442841716697804,0.1353422529633946
657,9.488100051879883,SP,0.09100834056468288,0.11728194410806127,4.524376838907645,4.132433302661869,3.0389080400244946,1.7538793960324115,2.0645297522008725,"[122.274323545797, 114.23687645408734, 176.415480335219, 128.57009107794778]","[46.644914867142674, 32.95688407331807, 43.72986131144086, 140.4118681226479]",3.9520738725123827,3.618684134752539,0.0015993673641649926,0.0009117048642059294,0.055646307830599415,0.056174778554821045,0.027351064352297155,0.02669461641420143,0.023336499193813275,"[0.9561972438063501, 0.7440540031361453, 5.08751997087858, 5.1754374318624965]","[0.9700821690239029, 0.5199916056440077, 5.298109601098333, 4.652528264788365]",0.19391118183450698,0.19929192018502048
658,10.308500289916992,SP,0.09819335901103128,0.12024973843411339,4.2241314389814,3.9789526518489398,2.9563655168677294,1.7669219758372399,2.0382279496479794,"[70.3777253796878, 60.69534869568806, 116.38882750446714, 206.055631592875]","[45.7561332746088, 32.976259128302786, 75.66881625773291, 157.325525369474]",5.070870575591344,4.99196271434494,0.000889693208781968,0.0007012776133535758,0.0333332225067372,0.037439691630226216,0.02452217480924064,0.01678238082013388,0.017953439891870152,"[0.8165587820426029, 0.49723987182479473, 4.185317179228587, 5.585831667606003]","[0.8697704540046215, 0.4711773021326255, 4.085883966057017, 5.394168587090187]",0.10660962036084652,0.11552588870046435
659,8.985699653625488,SP,0.08673754164049216,0.11054370090582712,4.568157344748654,4.306257343961574,3.0371050621783344,1.6878763739035008,2.0277997844321582,"[85.56176215105982, 81.62074606138978, 148.98493449311613, 123.78634749267692]","[28.959824179658796, 21.474208091760726, 90.50979585864305, 129.24066385290763]",3.7255143170630767,2.9359992024029133,0.0010982073585074023,0.0009972626662276961,0.04099324430155179,0.04467837810715267,0.025219928568659313,0.021485260870056526,0.020686508097144493,"[0.9024619015675843, 0.4526869377345881, 5.197296285371445, 4.834564972276058]","[0.9318556546280369, 0.5064416178911391, 5.177582275751665, 4.404603355353417]",0.1623300280119939,0.20594577214371998
