ev_index,ev_charge,mode,trsz_x_halo,trsz_y_halo,trsz_x_core,trsz_y_core,angspr_x_halo,angspr_y_halo,angspr_x_core,angspr_y_core,waist_halo,waist_core,emitt_x_halo,emitt_y_halo,emitt_x_core,emitt_y_core,μmixt_pow,cam4_res_x,cam4_res_y,align_x,align_y,trsz_x_halo_std,trsz_y_halo_std,trsz_x_core_std,trsz_y_core_std,angspr_x_halo_std,angspr_y_halo_std,angspr_x_core_std,angspr_y_core_std,waist_halo_std,waist_core_std,emitt_x_halo_std,emitt_y_halo_std,emitt_x_core_std,emitt_y_core_std,align_x_std,align_y_std,mixt_pow_std,cam4_res_x_std,cam4_res_y_std
326,8.502799987792969,SP,0.050782229784734664,0.10442113296303109,0.09378721732502257,0.10625110714566367,6.2940552860609715,5.809480028395045,2.2916216340250406,2.092647898200058,2.996523083485125,2.734224443777173,1.3607448592791234,2.583878803566654,0.91554263059336,0.9471753601950911,0.5213517319097695,4.4774188055143656,4.132868608852507,"[43.34950246535856, 39.328567965551, 50.021076149906264, 279.0320717579148]","[82.81352021880215, 60.02187954842438, 114.60969021051747, 92.29750018703334]",0.005013789881040139,0.002039912658417649,0.001069520203902596,0.0012596777198102314,0.0779909712754025,0.08757631216084796,0.049497737863844773,0.04559856070759646,0.02532541728712751,0.02885142828806642,0.12642601622988997,0.04615565672652443,0.020785347325246766,0.02270436652348738,"[0.7631332642263315, 0.6596332636082923, 4.339147996552645, 3.069736530740012]","[0.8010914143367457, 0.5330281376275439, 3.562761415404357, 2.8465657289673825]",0.010796822350026925,0.06913293356060222,0.06474206619408862
425,8.229999542236328,SP,0.05479152821417581,0.10569797284677654,0.09823882184549768,0.10567796524831391,6.415141590625072,5.913806808931313,2.2114946472456602,2.1593672743563554,3.092151949959513,2.7446507981158503,1.4968963834823614,2.6625852764294073,0.9254650262167669,0.97210939924364,0.5544094296914736,4.575254896266892,4.01018896867272,"[90.2610446433047, 91.80178682488075, 145.17915971041046, 184.78626858875614]","[55.54040738782657, 37.75406181290083, 103.40654261801474, 102.68713288662588]",0.003875913967109156,0.0022874202254639657,0.0011725749130721006,0.001650748107835038,0.06493704125997526,0.05459912920094981,0.05583156640910164,0.043305603788029556,0.021976168676023568,0.029428106858710616,0.10031076770339123,0.05147253352360422,0.024396787963918722,0.02424990537843249,"[0.8021833294862025, 0.5381612552738732, 5.113481261293057, 2.8431867023872237]","[0.8173128673120907, 0.5488023785768692, 4.074038402614844, 2.5542636954944147]",0.008947744400017204,0.06873135000839427,0.07276311923621755
426,9.601300239562988,SP,0.07385718570979445,0.11797662809548232,0.10258189987815015,0.11056753021204092,6.788255973010184,6.075158076371298,2.4053191032152625,2.33981687981185,2.9229580165920743,2.71954503249806,2.1355306856962137,3.0531531034310264,1.0510921924485388,1.1020642495553397,0.5492161005871566,4.684032536725724,4.103481123253179,"[82.97277786561804, 78.5276350294226, 124.07876500742555, 210.26084273638338]","[72.10658001960029, 51.064196893054806, 61.42384282939395, 88.72182429862596]",0.0030514588469318276,0.0014045181614117397,0.0010490018692602395,0.0012121582306602154,0.059031172868729304,0.05375707804051052,0.04739574864887002,0.04169265135696595,0.02386342035150031,0.02895031707917031,0.08358699030286663,0.03773105415630566,0.021967183606533207,0.021533188064604435,"[0.8079042860377204, 0.4984909080783114, 4.568330293477267, 2.6545062813238016]","[0.8745258671471985, 0.5132339586915557, 3.7525204243015984, 2.444856544116043]",0.0077765724505990475,0.0668901550207092,0.07201922623242643
427,9.204400062561035,SP,0.03652730513127238,0.10732400635362387,0.10130839672718697,0.11015176380298805,6.826639057297259,6.112054357745569,2.2577185106985724,2.1907463956197137,3.064390108097605,2.74735279450567,1.061929599379706,2.794200215372724,0.9742887478120105,1.0279618019441277,0.5319613214187192,4.80218490788997,4.325185160039229,"[101.71049807174921, 102.62163009347826, 127.93479389857833, 181.59131136147042]","[56.29753147879083, 51.486043121773164, 60.620772038162514, 121.2666193544249]",0.004078846838925446,0.002384964297821659,0.0011019685304742436,0.0015745337713783257,0.059878005899354506,0.05197404273523878,0.05675600485724463,0.04142322158622642,0.020126603000727748,0.029086403374700396,0.11565262808063258,0.055913735125411465,0.023467081779750813,0.02269727794058795,"[0.7653411609470347, 0.6423843854536985, 5.695713291670648, 2.742050944771846]","[0.8166600940111906, 0.5554355021543292, 4.490823916729046, 2.454289069878481]",0.00740000833305162,0.07019853652553588,0.06727073197871504
428,9.34689998626709,SP,0.058095161817926504,0.1064482656755927,0.10438767131687703,0.11334112410981435,6.477048581667817,5.924708620576763,2.2432926514119718,2.199054033169508,3.099459456968287,2.7299885748838206,1.6025641107879363,2.6864612194299555,0.9975208140209554,1.0617248072786394,0.5435535829096506,4.817048485013006,4.239794176115798,"[150.6751235243926, 144.2847889517006, 165.62357981194373, 188.5861214876295]","[53.03900095330507, 50.245437651614814, 98.17651800513893, 91.23710724856329]",0.0039920470994047885,0.0023524996272540175,0.0010983649035139226,0.0015064140989433333,0.05423226981672528,0.045427334891865796,0.05234158801739102,0.04161223161940269,0.023009052598712856,0.029300404282378293,0.10488425102743885,0.05275635180483631,0.023404573377225187,0.022223421209681626,"[0.774608867283932, 0.527794683205623, 5.050851241227086, 2.6372876263982565]","[0.7874224271181318, 0.4857269663582792, 3.9982515500840257, 2.4160450564780858]",0.007940612529437065,0.06535055673734436,0.07053959501486065
429,8.047100067138672,SP,0.04276672871997125,0.09923531155943364,0.09198069525225772,0.10102983629147966,6.663674552584744,5.99547914994456,2.264053792464813,2.1743604001508428,2.9797054708558357,2.721240631440296,1.213574520154878,2.5343064336084105,0.8870844802954667,0.9357706895084809,0.5119967509194915,4.42072691675464,3.914491083546831,"[69.3085699289024, 63.60179166085617, 80.12754685766936, 243.67041632503728]","[69.355447958032, 38.07259519724326, 105.06660333140438, 94.41619767368883]",0.004224891609272209,0.0025429756109793195,0.0009355677386396773,0.0013746554475121732,0.06527456486950017,0.05311655120789569,0.045676626875777594,0.04032872908392899,0.023135039804506402,0.027033693139859212,0.1158834133758404,0.059224048827130185,0.017327717022028313,0.019428962204627847,"[0.7765109852907105, 0.5374374318277914, 4.766675657651044, 2.76566955844696]","[0.8192995238120094, 0.5221684335240354, 4.082169426133552, 2.5281650132397164]",0.007370783357207465,0.06519986042463072,0.06848138245768758
431,7.914400100708008,SP,0.04903764135998344,0.0984738421269073,0.0935293277177968,0.10313806095228419,6.372692821684474,5.8481894852059115,2.1939669668798016,2.0677059046117523,2.9595051196654856,2.73220310000965,1.3303660755542142,2.453006405104828,0.8740874636439379,0.9084489369434402,0.5063774655239377,4.6331013833136145,4.07267388352994,"[103.0635526942148, 97.05202211301305, 106.52709920568594, 260.20522637393145]","[67.711529412489, 38.05352999628134, 129.37993624784482, 90.75914130913367]",0.005370754264986229,0.0022823106711471874,0.000953005158932037,0.0013469054381092043,0.0806650780070394,0.07207690557296782,0.05546128023162431,0.044164493832596075,0.025400113694443636,0.02949331384667027,0.13868697043970027,0.05189022629238751,0.021295019763426647,0.021283441164611828,"[0.7961869418907317, 0.6107527167243277, 5.0745509716641415, 2.8735931608797576]","[0.8489575930029326, 0.5050376162633736, 3.896614062797856, 2.644815667277478]",0.009520085636072187,0.06557812278535383,0.06713141023295803
432,9.46780014038086,SP,0.06231212717265588,0.11490872552722625,0.09983052081910758,0.10902130277950793,6.252883556116138,5.695338783362811,2.2569524302693558,2.2284214128291984,3.0500215022835757,2.739543947154484,1.6595740138484156,2.787800390488705,0.9598045622447109,1.0349522290924602,0.5698952715728188,4.569126488064528,4.093009401351366,"[168.21649620070718, 149.40361104787198, 64.45242060102741, 354.58790939413666]","[58.94210236845737, 54.37313848601659, 125.93340185872003, 97.68523226210311]",0.0028501571161680555,0.0017631174447016059,0.0011316216259059392,0.001598949792602417,0.06195015244155185,0.050471263697669945,0.05351829805280347,0.04633444976240721,0.022658716539565086,0.02942205162962286,0.07219424706256547,0.04140042942626939,0.024160490994816423,0.026542372752865046,"[0.8244695375582527, 0.5409422773120424, 4.532243591504375, 3.0348062415135537]","[0.7973719905683894, 0.582582860643971, 4.070874927981552, 2.8520328445805787]",0.009953416947143492,0.06928923163675517,0.07719840810416573
433,9.046500205993652,SP,0.0515523434954605,0.10589935595222948,0.09613942028745873,0.10776470008863372,6.251053535998249,5.686534658784387,2.2750519972820453,2.103693980441401,3.050030002124934,2.7403074659397313,1.3721509201281024,2.5651928526461165,0.9317205380766382,0.965754138010474,0.5546274564109421,4.465766882960484,4.1460432802843314,"[80.96408047284864, 69.96351875464673, 42.65698268111897, 280.21936461396507]","[53.515205594398196, 49.17479976771095, 90.40085974724443, 96.80071987681805]",0.004276384002336464,0.0016041954120771093,0.0011101168766313142,0.0013442248219010025,0.07027192148961763,0.060381455369535375,0.04935320254955317,0.04250687991391655,0.02475532882240886,0.029272755289758208,0.10711347392131702,0.03642846720341183,0.02138900095554532,0.022742275463609737,"[0.7715074714576704, 0.6020939105851478, 4.179540892910891, 3.337700462863642]","[0.8175543367101654, 0.5119917577362118, 3.5271698077436215, 2.9908627580617373]",0.010146121895778357,0.07003855976591997,0.0712893207104655
434,9.55370044708252,SP,0.05985490742539235,0.11236707268680826,0.10277224973601701,0.10902159697339155,6.4798415137444465,5.955105418612158,2.2779584054938056,2.2207386653229,3.017580925293164,2.7247735523303946,1.6519107108418296,2.8505068099570803,0.9972602940294324,1.0313460219077712,0.5734873664402552,4.659737612630408,4.175728848554461,"[216.57584464727083, 195.71017837399734, 96.90009762863538, 298.5481502654882]","[71.37500649472304, 51.1083282407526, 42.77967353009349, 79.13800291615621]",0.003285031287401762,0.001449286289424666,0.0010308649116433175,0.0013017463101974607,0.053910861886271325,0.04748357315935498,0.053821231000003925,0.04555411764895806,0.02282998852494426,0.029205121710208257,0.08569954850415396,0.035613591142893135,0.02348004428893866,0.022919587638524138,"[0.8092655731812299, 0.6030863536662808, 5.273891046511948, 2.629439256849634]","[0.8206118387932374, 0.5340997623210783, 4.02200850028325, 2.463982442239567]",0.008005937965810376,0.0675817512105601,0.07433872837353594
327,9.030599594116211,SP,0.05984112324636457,0.11111517225513588,0.09766577588897397,0.10786556006528852,6.3780106303939625,5.866798648736188,2.323362297015942,2.1173545726705116,3.0493226229410078,2.729641827655322,1.6255678900867128,2.7767950366221203,0.9666182275836778,0.9728954253401713,0.5516867940206724,4.5484442174257005,4.201463944965567,"[58.384313516268556, 63.871934682362706, 105.16791774765505, 175.08818205266058]","[66.86644597386733, 47.457860552091304, 118.4084517209102, 69.49450880666097]",0.003668552947742191,0.0026406326932547114,0.0012786103925171732,0.0019927723096520686,0.05429688140434032,0.05322226715006274,0.04729925893090492,0.04325788257737584,0.02367528516107672,0.03136038197281003,0.09528992731723072,0.05975443922875235,0.02208358856725882,0.02514624364798213,"[0.7979861072891535, 0.6505712345921035, 4.64945029024022, 2.9259889942468904]","[0.8362588318975382, 0.5433669054778532, 3.8231121867551168, 2.6350206951505952]",0.008699162968968855,0.06833646885103692,0.0713211099141521
435,8.813799858093262,SP,0.06943808739545224,0.11742233314881372,0.09781823579918361,0.10467129166009102,6.343061163078923,5.808406331350942,2.28070142246615,2.248144583375303,2.9258822443057504,2.736441824603375,1.8760567652578983,2.9053500800749554,0.9503594659906732,1.0024099909179816,0.5747011275351384,4.330579562970363,3.7887118304130536,"[118.55548296324619, 117.25910374322021, 143.26408412854897, 179.55274200718793]","[67.15945012062801, 47.19226131962181, 57.51547921430699, 107.82772571948334]",0.0026988387329879163,0.0021815458882000426,0.0011220647824233584,0.002017089865412969,0.058388204486572344,0.053487369987032025,0.046326564782039455,0.04260946912537077,0.02305164853215042,0.0288988451045249,0.06825730767246341,0.053937942964144336,0.021224925308643505,0.02567283843105328,"[0.7856377673287323, 0.5609184794162829, 4.157859050564946, 3.0378595531993247]","[0.809720075547935, 0.5353484989251379, 3.677591889599746, 2.7659774174256615]",0.008949154149907977,0.06875206831120417,0.07718006136404687
436,8.253700256347656,SP,0.06824676560028503,0.10758426713139486,0.09709077562784355,0.10803826904624196,6.323718712163714,5.808851310944031,2.236653424917118,2.146470777221753,2.8302073486647714,2.7185788205126746,1.838058169893408,2.662023953755413,0.925040795758775,0.9878319522646053,0.5169066621902249,4.554974004180622,4.096163526165058,"[175.7488274933765, 155.9157174116069, 7.012957610903314, 401.8991296815122]","[73.08727202694027, 52.68347772883367, 49.56546173151344, 91.27143057850452]",0.0033097321110566375,0.0025706402030621195,0.0010637642777932548,0.0017423920661353335,0.06788525790889831,0.06101745486817113,0.05032451854454116,0.040530751629699595,0.02617377185674745,0.02924130009304051,0.0820030959147879,0.060260158902265756,0.020882212744979325,0.021716444552118384,"[0.7928508191186086, 0.6178485590689252, 5.088344505648038, 2.568312727295936]","[0.8579624390256025, 0.5741627443184603, 4.075378565063272, 2.40692502838879]",0.008665770162773008,0.06339048597782715,0.06729263465091426
437,8.628299713134766,SP,0.04588179202683134,0.09565151252115142,0.09517493212552236,0.10692997561628334,6.694620743949488,6.162228600342801,2.3626344250503832,2.2253490878944344,2.9242853768460924,2.723535304351928,1.3078784048336256,2.510581510661479,0.9578770655445739,1.0136808450372732,0.48914653637799266,4.581458445891753,4.0192800765853285,"[12.392758711243635, 11.918516763512404, 52.59747045355378, 214.848864115751]","[54.134615044684494, 47.592134985148796, 48.88135075947997, 79.64495941956022]",0.004861623093360015,0.0028794461976317117,0.0009751888533300651,0.0013450530322137173,0.07200190650936646,0.06202311740950241,0.04193603111714254,0.0361764393445078,0.02291363292283802,0.029214517600653613,0.13340693314169436,0.06673778717782142,0.01748173922400841,0.020143523013470475,"[0.7378958656999245, 0.526975439726043, 4.207364041257995, 3.2114162485107833]","[0.8357412469172935, 0.5189401013616065, 3.530302631287059, 2.9506691295139245]",0.008179028042046926,0.06548131880590176,0.0656892458599605
438,8.820300102233887,SP,0.061335014342302346,0.1086559686675153,0.09695677919071924,0.10718620106686606,6.531894785227706,5.918290941331279,2.196903970315233,2.103098017481421,3.0141130891017593,2.733305937192742,1.7065191605015073,2.7392382979176797,0.907350356066904,0.9602616812758052,0.5642102120029663,4.61666643739715,4.086258129295848,"[182.26138677101187, 174.56395387545447, 114.93552583057449, 190.87344078646535]","[53.64721607321077, 49.519391360424166, 56.62891794539748, 78.59188728537254]",0.0029202062164236393,0.0022578357944897545,0.001164323455250944,0.0016213676842003742,0.04635627826486149,0.046228700367458,0.05191169527657373,0.04327390236342716,0.02079695747295762,0.03000484221583219,0.0784160375925507,0.05173454689995772,0.02210018195923463,0.022876532807481757,"[0.8294680019329943, 0.6040553488068728, 5.381411530353195, 3.008722565863636]","[0.8045131189571887, 0.5568899988596806, 4.162289935686399, 2.759828446424589]",0.007520859281866077,0.0693669389000813,0.07083964874862649
439,8.646400451660156,SP,0.04936221823914101,0.10472481415232945,0.09554348840258788,0.10557221970158093,6.853751418474376,6.283665664070666,2.303946874969987,2.2538200512130047,2.975543886674565,2.7260397130455125,1.44063426172898,2.803107378054828,0.9376752073521037,1.013588504971851,0.526352412362844,4.562048017058132,3.96000407163408,"[84.64291417015235, 85.3451321448806, 154.50576605742634, 156.34891077971034]","[48.97781384929387, 47.254463613800695, 60.93440344632717, 88.26890592964907]",0.004679839456006725,0.002108293702448264,0.0010385486617037166,0.00114798495877969,0.06523153804872724,0.05732923776594513,0.04845792965729873,0.039736691948772544,0.02477665484852565,0.028926835399678826,0.1310390560503337,0.05162837181983315,0.019202554364533803,0.019006160152060716,"[0.7747810514321599, 0.5501239609889226, 5.01886222133288, 2.461771888018662]","[0.8151462582057332, 0.5580805030693414, 4.068828084388711, 2.231889411850206]",0.00691619481272437,0.06566059924257216,0.06720689334779721
440,9.311200141906738,SP,0.04460863163558826,0.10155482817038582,0.10061301910909448,0.1095731069898338,7.082934418493004,6.501498912140682,2.541569222997811,2.364340279652138,3.006343510553046,2.7104836687576666,1.3453622123456888,2.812417714119,1.089300753525814,1.103579071839661,0.5299497020580851,4.411300954509983,4.0514941219989185,"[98.9137886771809, 96.20481747711973, 166.8495833820234, 96.04008340665426]","[62.84160670945639, 32.225020173891096, 103.83614464955804, 95.78702939923409]",0.00533394536841411,0.002798161504129825,0.001009319899576814,0.0014909965794473355,0.06600454197089402,0.059993815313109676,0.04198267592968387,0.03904652556069814,0.023362094461060336,0.028974397041670243,0.15618517153699787,0.07130596853775985,0.018581225156439868,0.021101558696989594,"[0.7890289548383592, 0.530077739686076, 4.272906089591544, 2.5024956332664368]","[0.83727111294524, 0.5254255947838485, 3.5449555791791645, 2.3285462407165163]",0.006977786647369808,0.06655570361464486,0.06934115096440681
441,8.299799919128418,SP,0.04987483991532663,0.09388204254232732,0.09422641632375671,0.10935906374310275,6.649825251516549,6.129974130361359,2.3316750760550824,2.1003185569327782,2.891123554414433,2.7271731167861404,1.4122582415027705,2.4512581113151652,0.9358902838215993,0.9784449116776105,0.4902352786833589,4.5401474615152395,4.202396724387247,"[95.25052788492007, 96.85546860959151, 160.76857063333227, 162.81525031555097]","[64.26299137175072, 32.399651896628384, 45.019681055389, 90.28501561964481]",0.0045356086837528556,0.0027726692465684915,0.0010277760420241342,0.001301747986003387,0.07785561428285662,0.06742114773479786,0.04414927976846421,0.041319738315927036,0.02440172020031504,0.029023495492650327,0.12280134870157522,0.06526166019094538,0.017779856239619453,0.021170928823830037,"[0.7810977451371565, 0.5559992495376109, 4.280812446765815, 3.1712411457305008]","[0.8241168842198445, 0.5253873046151586, 3.869288616605692, 2.8883670670220045]",0.00828108834551819,0.06624892527390193,0.06528295306736966
